seller_id,seller_city,seller_state,total_revenue,order_count,num_categories,avg_delivery_days,avg_review_score,late_shipping_percentage,cancellation_percentage,repeat_customer_percentage,recency_days,has_review,total_revenue_outlier_type,total_revenue_outlier_flag,order_count_outlier_type,order_count_outlier_flag,avg_delivery_days_outlier_type,avg_delivery_days_outlier_flag,avg_review_score_outlier_type,avg_review_score_outlier_flag,late_shipping_percentage_outlier_type,late_shipping_percentage_outlier_flag,recency_days_outlier_type,recency_days_outlier_flag
29c322e3f09f886f8bacbe91dfbd979e,Santa Maria,RS,105.57,1,2,7,5.0,0.0,0.0,0.0,56,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
29e6e05b65f93bc224c644319dc52ecf,Juiz de Fora,MG,558.92,4,3,6,4.75,0.0,0.0,0.0,61,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
29fe9f200d3fa0c668d2aa1ec7e08dfb,Balneario Camboriu,SC,514.16,5,4,10,4.0,0.0,0.0,0.0,409,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2a1348e9addc1af5aaa619b1a3679d6b,Belo Horizonte,MG,3424.77,48,33,27,3.12,29.41,0.0,0.0,76,1,normal,False,normal,False,global,True,normal,False,global,True,normal,False
2a167ca73899c85001a837d8fb4962f6,Sao Paulo,SP,4197.62,2,2,7,4.33,0.0,0.0,0.0,85,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2a261b5b644fa05f4f2700eb93544f2c,Porto Ferreira,SP,7396.73,51,21,14,3.51,21.95,0.0,0.0,77,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2a50b7ee5aebecc6fd0ff9784a4747d6,Brasilia,DF,264.24,1,1,40,1.0,100.0,0.0,0.0,324,1,normal,False,normal,False,global,True,global,True,global,True,normal,False
2a5b78b41cd05baeac8df54c6606b92c,Formiga,MG,16575.47,46,23,9,4.08,1.79,0.0,0.0,63,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
2a61c271b1ac763450d846849783e922,Santo Andre,SP,1969.04,17,6,19,3.65,13.64,0.0,0.0,243,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2a6fbeaa7ab9e5d59a35841a8da71ce4,Jaragua do Sul,SC,2265.28,30,10,14,4.15,6.67,0.0,0.0,108,1,normal,False,context,True,normal,False,normal,False,normal,False,normal,False
2a73cba571d90c694b7caca072ccf6ce,Sao Caetano do Sul,SP,381.48,1,1,21,5.0,100.0,0.0,0.0,83,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
2a7c6c0b0d5efde2bf75ec1e1cec2d41,Maringa,PR,192.04,3,3,10,3.33,0.0,0.0,0.0,310,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2a7dc43cecabf23403078e2188437d1d,Sao Paulo,SP,5629.62,52,14,12,4.17,7.41,0.0,0.0,136,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2a84855fd20af891be03bc5924d2b453,Belo Horizonte,MG,18265.72,155,53,8,4.23,3.14,0.0,0.0,49,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
2aa3443d7bf9d9bb11133f420d75e083,Rio de Janeiro,RJ,781.12,10,7,10,3.0,20.0,0.0,0.0,65,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2aafae69bf4c41fbd94053d9413e87ee,Porto Alegre,RS,123.87,2,2,9,4.5,0.0,0.0,0.0,85,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2addf05f476d0637864454e93ba673d5,Brasilia,DF,4877.64,12,8,10,5.0,0.0,0.0,0.0,213,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2b03ac196f5ed62ac483960fe0fa3b65,Sao Paulo,SP,935.19,7,5,12,4.14,14.29,0.0,0.0,168,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2b1a40c1daabc6ca280c4b815c101841,Divinopolis,MG,14175.74,22,19,13,3.63,3.03,0.0,0.0,123,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
2b2fed75b8e5ea3a052fc4c0825da485,Juiz de Fora,MG,570.83,3,3,5,5.0,0.0,0.0,0.0,445,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2b3b9ce054da76a7428df143a567b156,Sao Paulo,SP,363.28,5,3,6,4.25,0.0,0.0,0.0,59,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2b3e4a2a3ea8e01938cabda2a3e5cc79,Sao Paulo,SP,24535.1,52,13,8,4.45,0.0,0.0,0.0,82,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
2b402d5dc42554061f8ea98d1916f148,Irece,BA,363.79,1,1,6,5.0,0.0,0.0,0.0,172,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2b5ed0c9139dae8883a200dfcb272ece,Sao Paulo,SP,144.75,4,1,16,4.25,25.0,0.0,0.0,345,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2ba91c7ad80ff88b23b7db823b43c233,Itu,SP,840.33,6,4,18,3.83,33.33,0.0,0.0,66,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
2bd05d410a8fd26dc4184a15f4f2f588,Belo Horizonte,MG,1515.27,6,6,9,5.0,0.0,0.0,0.0,361,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2bdb95a56a36ebbc6640337ac5eac174,Sao Paulo,SP,107.9,1,1,6,5.0,0.0,0.0,0.0,628,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
2be17df1c49978426251562096c3cc09,Tubarao,SC,2477.55,16,10,12,4.19,6.25,0.0,0.0,109,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2bf28e311bba65237358230cabac3f15,Londrina,PR,477.88,7,6,12,3.88,25.0,0.0,0.0,66,1,normal,False,normal,False,normal,False,normal,False,context,True,normal,False
2bf6a2c1e71bbd29a4ad64e6d3c3629f,Nova Friburgo,RJ,51629.49,30,28,13,4.19,9.68,0.0,0.0,65,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
2c00c85d30361cd2ced2969cffbbffa3,Belo Horizonte,MG,57.51,1,1,2,5.0,0.0,0.0,0.0,184,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2c2c9832d1bb38c5b0034a3b47d313ee,Santa Maria,RS,68.35,1,1,12,3.0,0.0,0.0,0.0,82,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2c3d56f92f360fb89d849b84e8f50eae,Barueri,SP,536.86,7,5,13,3.13,28.57,0.0,0.0,208,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
2c43fb513632d29b3b58df74816f1b06,Belo Horizonte,MG,930.17,3,3,4,3.67,0.0,0.0,0.0,86,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2c4c47cb51acd5ea5db5e0ae0e26542a,Buritama,SP,2917.37,12,4,10,4.6,0.0,0.0,0.0,80,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2c538755f1ca9540af144f266e70df6c,Castro Pires,MG,359.91,1,1,6,5.0,0.0,0.0,0.0,158,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2c54051840f19eca309a5423cf22df36,Curitiba,PR,52.27,2,2,8,4.5,0.0,0.0,0.0,196,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2c9005d8043aff18b8557ffb7b13cda4,Cachoeiro de Itapemirim,ES,129.64,1,1,8,5.0,0.0,0.0,0.0,163,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2c9e548be18521d1c43cde1c582c6de8,Mogi das Cruzes,SP,8470.09,124,15,13,3.92,16.96,0.0,0.0,51,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
2cb4700db635baa1c0d4f90ed27b6669,Curitiba,PR,228.72,2,2,16,2.0,0.0,0.0,0.0,578,1,normal,False,normal,False,normal,False,global,True,normal,False,global,True
2cb6eb1b7185064167657fa09f541105,Sabara,MG,1382.68,6,6,8,4.25,0.0,0.0,0.0,75,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2cb98e27ce1c18abdb42209b34c382a7,Ribeirao Preto,SP,119.7,1,1,19,4.0,0.0,0.0,0.0,120,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2d20f1cd18725c91147da0791d498022,Londrina,PR,119.69,1,1,10,5.0,0.0,0.0,0.0,67,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2d22fc3089eb907b29ebff50581fb472,Macae,RJ,377.39,3,1,9,3.67,0.0,0.0,0.0,171,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2d2322d842118867781fc737e96d59a1,Sao Paulo,SP,281.37,8,5,7,4.9,10.0,0.0,0.0,53,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2d2c62bef4c8ba0dd74e0e228e808539,Ribeirao Preto,SP,4230.48,16,9,10,4.13,12.5,0.0,0.0,55,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2d34636518ba88f5349b732fcf8ba2e4,Sao Paulo,SP,168.63,1,1,11,5.0,0.0,0.0,0.0,170,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2d378dbb39815785238c0139c7647fb7,Sao Francisco do Sul,SC,1454.44,2,1,19,5.0,0.0,0.0,0.0,518,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2d42ebcda99fd55f6f4bc2f1ca035d50,Uruacu,GO,1203.97,10,3,9,4.0,0.0,0.0,0.0,70,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2d50d6282f8aa2257819a77bfaa0efe0,Ibitinga,SP,3762.65,42,14,13,3.85,13.95,0.0,0.0,67,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2d518637f53161b973e01f56ea4bb88e,Sao Paulo,SP,1539.7,13,2,13,4.92,0.0,0.0,0.0,79,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2d8cfba3fcd3170555941605edaa196a,Osasco,SP,55.96,1,1,5,5.0,0.0,0.0,0.0,581,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
2d9e8987a2ea5cf88dce330249043ff1,Jaci,SP,344.17,2,2,8,4.5,0.0,0.0,0.0,60,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2dcf93836ae3ce0d7c93e2f10876467a,Sao Jose dos Campos,SP,1622.44,9,9,6,4.17,16.67,0.0,0.0,71,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2dd1fb6f0e42a2243b8a01e40cd41216,Curitiba,PR,767.32,3,3,15,2.6,0.0,0.0,0.0,543,1,normal,False,normal,False,normal,False,global,True,normal,False,global,True
2dee2ce60de9709b1a24083217181a1f,Sinop,MT,9844.56,54,8,14,4.36,3.64,0.0,0.0,111,1,normal,False,global,True,normal,False,normal,False,normal,False,context,True
2e0dba2da448400b1c11d7b4b22f32a4,Santo Andre,SP,407.7,7,5,9,3.77,0.0,0.0,0.0,514,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2e13c71026e1a39ba5cc1b86dcb679aa,Sao Paulo,SP,4310.21,24,9,10,4.37,7.14,0.0,0.0,55,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2e1a7d075abe038c1b2743005fe42ff1,Sao Paulo,SP,1711.69,18,12,15,3.95,27.27,0.0,0.0,154,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
2e1c9f22be269ef4643f826c9e650a52,Sao Paulo,SP,14491.52,161,71,9,4.2,6.59,0.0,0.0,54,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
2e2f44824ab87a0cb961f68bf4073e7f,Curitiba,PR,65.93,1,1,11,2.0,0.0,0.0,0.0,198,1,normal,False,normal,False,normal,False,global,True,normal,False,normal,False
2e3be8a987a30d7544dbbda6861cc14e,Belo Horizonte,MG,2750.91,14,12,14,3.05,6.67,0.0,0.0,91,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2e7ea2aafec5835e781b21d6d1faf1f1,Sao Paulo,SP,646.62,7,4,7,4.5,14.29,0.0,0.0,55,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2e90cb1677d35cfe24eef47d441b7c87,Sao Paulo,SP,16782.16,127,22,12,4.04,12.41,0.0,0.0,52,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
2ea0861cc19e94cad86438c984c52da4,Sao Paulo,SP,228.05,6,5,5,3.8,0.0,0.0,0.0,92,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2eb70248d66e0e3ef83659f71b244378,Campinas,SP,42046.73,187,28,17,2.71,14.21,0.0,0.0,90,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
2ec6e37d992a95eaddb3369dcbcc76d9,Porto Alegre,RS,183.94,2,1,9,1.0,0.0,0.0,0.0,376,1,normal,False,normal,False,normal,False,global,True,normal,False,normal,False
2ee0a0689f2f6a72f35a7cb6033f6e7e,Presidente Prudente,SP,324.84,4,2,9,4.0,0.0,0.0,0.0,325,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2eeb6531ee027a48d401e72bebdd87d3,Sao Jose dos Campos,SP,78.7,3,3,12,4.33,0.0,0.0,0.0,610,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
2ef086a599b597572aca4433b7ed6b3d,Jaragua do Sul,SC,64.1,1,1,11,5.0,0.0,0.0,0.0,279,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2f09f7d37a97956d11cc1a7cadd5262b,Ribeirao Preto,SP,751.91,7,3,13,3.09,12.5,0.0,0.0,410,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2f1e7b90e01d9f086cbcb301c0c3d406,Blumenau,SC,71.66,1,1,8,5.0,0.0,0.0,0.0,324,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2f3d8b4c9e2ee165075331fea3f3095a,Sao Jose,SC,147.35,1,1,12,5.0,0.0,0.0,0.0,369,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2f4b0d3b9634b647d4edee577d7ebb7e,Sao Paulo,SP,422.31,10,3,6,4.91,0.0,0.0,0.0,221,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2f4b9d112bfa44a214bc6cef085d17c8,Afonso Claudio,ES,413.26,5,3,14,4.33,0.0,0.0,0.0,549,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
2f73e04d12cdf0c945ded66bb3fcf6c7,Cachoeiro de Itapemirim,ES,1460.85,3,3,14,3.33,0.0,0.0,0.0,59,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2f74af7a0ee5636f12c2336f9fffed47,Sao Paulo,SP,724.47,13,12,9,4.31,0.0,0.0,0.0,331,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2f9b7ce230a057a98a9f5df5893ee36c,Barueri,SP,171.85,2,2,10,4.5,0.0,0.0,0.0,486,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2fa13c8bd5705d279f7ed5cc9ec61c68,Sao Paulo,SP,148.7,2,2,5,5.0,0.0,0.0,0.0,99,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2fb25ab44bdbeae6a4d816e0d0c9d500,Volta Redonda,RJ,761.29,5,2,8,4.8,0.0,0.0,0.0,117,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2fdde51ad3e12f297da656d4fbd5d0b5,Joinville,SC,6354.92,9,3,15,4.7,0.0,0.0,0.0,366,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2ff6b7bff164ef05590a52734e1296da,Londrina,PR,1955.12,7,6,11,4.71,0.0,0.0,0.0,159,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
2ff97219cb8622eaf3cd89b7d9c09824,Salto,SP,5698.7,87,44,8,4.56,6.38,0.0,0.0,53,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
3076499bbc033a927bf4a8a41bcf7fd4,Auriflama,SP,483.63,7,7,7,4.44,0.0,0.0,0.0,56,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
3078096983cf766a32a06257648502d1,Scao Jose do Rio Pardo,SP,9281.09,56,37,11,4.2,4.92,0.0,0.0,161,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
30829ded4523ab9224b93bc49a62c95f,Parai,RS,7549.71,18,13,10,3.58,3.23,0.0,0.0,55,1,context,True,normal,False,normal,False,normal,False,normal,False,normal,False
3092c0b297aacfb4bb6e056ebe13b9b8,Aruja,SP,1498.28,16,15,13,3.74,0.0,0.0,0.0,110,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
30a2f535bb48308f991d0b9ad4a8c4bb,Santa Barbara D'oeste,SP,5815.36,71,20,8,4.42,3.45,0.0,0.0,82,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
30a81d8cf85fb2ada1b1b094c9583a95,Sao Paulo,SP,1413.52,17,7,3,4.85,0.0,0.0,0.0,63,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
30c7f28fd3a5897b2c82d152bb760c17,Niteroi,RJ,2160.47,6,4,20,1.67,50.0,0.0,0.0,323,1,normal,False,normal,False,normal,False,global,True,global,True,normal,False
312ba1d77e9c332ef21f9598b7f64cd7,Guarulhos,SP,615.41,7,4,25,2.91,57.14,0.0,0.0,86,1,normal,False,normal,False,global,True,normal,False,global,True,normal,False
31344c16881c08a8a72c6d2eb29918c1,Uba,MG,11574.35,42,10,15,4.43,4.76,0.0,0.0,58,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
31561f325664a8a7aba4c8d0c3a9b3db,Sao Paulo,SP,3329.36,36,25,7,4.62,2.63,0.0,0.0,61,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
318f287a62ab7ac10b703ac37435a231,Sao Paulo,SP,3529.52,51,7,12,3.87,11.48,0.0,0.0,54,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
31ae0774c17fabd06ff707cc5bde005f,Americana,SP,7570.67,11,9,11,4.0,9.09,0.0,0.0,53,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
31be790e64fc99f8ff48ec2bd18a3104,Sao Bernardo do Campo,SP,313.68,6,3,6,4.33,33.33,0.0,0.0,61,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
31da954dc0855f2495c6310f70a2f931,Araras,SP,5032.71,29,14,8,4.34,10.0,0.0,0.0,58,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
31e60bf8d103ce47932a85f5562deb16,Goiania,GO,239.04,1,1,15,5.0,0.0,0.0,0.0,98,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
31eec405c9bb71dec8e2629a92e764fa,Cachoeiro de Itapemirim,ES,427.13,5,5,8,4.6,0.0,0.0,0.0,68,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
323ce52b5b81df2cd804b017b7f09aa7,Sao Paulo,SP,2767.65,29,13,17,4.31,17.24,0.0,0.0,76,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
324583d68897f5ddbaf38f6248322176,Sao Jose do Rio Preto,SP,127.99,2,1,25,1.0,66.67,0.0,0.0,234,1,normal,False,normal,False,global,True,global,True,global,True,normal,False
325f3178fb58e2a9778334621eecdbf9,Taboao da Serra,SP,1433.37,36,13,6,4.57,0.0,0.0,0.0,261,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
327b89b872c14d1c0be7235ef4871685,Manaus,AM,1258.8,3,3,48,2.33,66.67,0.0,0.0,581,1,normal,False,normal,False,global,True,global,True,global,True,global,True
3289d8c3eef4873f91ce0b1343c0dd58,Praia Grande,SP,219.27,1,1,14,5.0,0.0,0.0,0.0,145,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
328acb143b4a73aad6bee8e734f5d20d,Foz do Iguacu,PR,734.75,2,2,12,4.0,0.0,0.0,0.0,614,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
3296662b1331dea51e744505065ae889,Catanduva,SP,545.51,1,1,3,5.0,0.0,0.0,0.0,51,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
32b8764b4ef628b53608fc34011fcc13,Lages,SC,11854.42,36,11,11,4.27,7.89,0.0,0.0,56,1,global,True,context,True,normal,False,normal,False,normal,False,normal,False
32e5635e63cb374eb63afdd242fb6134,Rio de Janeiro,RJ,927.82,1,1,8,5.0,0.0,0.0,0.0,428,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
32f1bb9dfa65bc7df5c0d9d95a616be4,Sao Paulo,SP,294.8,4,4,6,3.4,40.0,0.0,0.0,70,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
32f83ffe11cd40f7adcf4eef171f52d9,Uruguaiana,RS,45.09,1,1,11,5.0,0.0,0.0,0.0,332,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
32fdd5d44ecb43dfd6a24b9369eca144,Carmo do Cajuru,MG,617.88,8,5,16,4.38,0.0,0.0,0.0,520,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
333c4210e76a1aa2ab817b99437e3ff1,Vargem Grande do Sul,SP,402.43,2,2,7,5.0,0.0,0.0,0.0,68,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
3340ef1913fb70d28420f6ceb685c339,Maringa,PR,7481.55,32,15,15,4.37,9.52,0.0,0.0,328,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
334cab711dee080b079fa5779b584783,Santo Andre,SP,1421.37,11,10,6,4.96,0.0,0.0,0.0,69,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
33576ec5412fb5905d876f12f33bfde6,Curitiba,PR,3287.98,31,1,14,4.12,3.13,0.0,0.0,115,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
3361277dc30b7cccdb0c286b24219756,Maringa,PR,4540.9,29,18,13,4.21,11.9,0.0,0.0,60,1,normal,False,normal,False,normal,False,normal,False,context,True,normal,False
3364a91ec4d56c98e44174de954b94f6,Porto Velho,RO,3853.85,6,4,14,3.83,0.0,0.0,0.0,414,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
33a17d60c64393351ebf1ef860f4e0f2,Porto Alegre,RS,9431.86,43,11,10,4.62,2.13,0.0,0.0,64,1,context,True,context,True,normal,False,normal,False,normal,False,normal,False
33a6f4b1e7cdc205511e76ba1b6e0186,Guarulhos,SP,12183.91,105,15,8,4.4,1.59,0.0,0.0,50,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
33ab10be054370c254ddfcf0a6253422,Rio de Janeiro,RJ,265.53,4,2,5,5.0,0.0,0.0,0.0,50,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
33ac3e28642ab8bda860a2f693000e78,Cotia,SP,4151.12,34,18,8,4.32,0.0,0.0,0.0,86,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
33c51922b6e3c16b24a8f28e5833c99d,Londrina,PR,7025.88,18,11,14,4.28,5.0,0.0,0.0,77,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
33cbbec1e7e1044aaf11d152172c776f,Bento Goncalves,RS,1129.5,15,9,8,4.69,0.0,0.0,0.0,60,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
33cbda8716511e27e556dff9d8418bf2,Blumenau,SC,615.57,5,5,13,4.83,0.0,0.0,0.0,134,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
33d677f27a69b84051204ee4ae76eaca,Joinville,SC,338.49,9,5,9,4.6,0.0,0.0,0.0,89,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
33dd941c27854f7625b968cc6195a552,Vila Velha,ES,7168.41,5,1,11,4.4,0.0,0.0,0.0,75,1,context,True,normal,False,normal,False,normal,False,normal,False,normal,False
33fd411ed63a7c2f9005e3f065d9f85d,Condor,RS,43.13,1,1,8,4.0,0.0,0.0,0.0,189,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
34056b8b55c1775a22af2331670a799c,Penapolis,SP,8150.21,77,58,12,4.0,11.69,0.0,0.0,55,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
340636a908b13bbe0f4fb63fbe1d0c03,Sao Jose dos Campos,SP,526.5,3,3,7,3.0,0.0,0.0,0.0,164,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
343e716476e3748b069f980efbaa294e,Campinas,SP,1234.7,17,6,15,4.0,4.17,0.0,0.0,68,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
3442033154be05bac582e173ef54fd12,Sao Paulo,SP,169.39,1,1,4,5.0,0.0,0.0,0.0,62,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
344223b2a90784f64136a8a5da012e7f,Gaspar,SC,27.69,1,1,33,2.0,100.0,0.0,0.0,273,1,normal,False,normal,False,global,True,global,True,global,True,normal,False
3442f8959a84dea7ee197c632cb2df15,Campinas,SP,246.6,3,3,13,3.0,33.33,0.0,0.0,413,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
34675b28b826facfde119785bf287dc1,Cascavael,PR,37.09,1,1,6,4.0,0.0,0.0,0.0,442,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
3481aa57cd91f9f9d3fa1fa12d9a3bf7,Capivari,SP,2547.17,25,7,10,3.88,0.0,0.0,0.0,421,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
3492e68f37fd1df87f4f2f2ea247f445,Salto,SP,957.26,8,5,10,3.56,11.11,0.0,0.0,70,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
34a557286ead8fe75c989e0afcf7d98c,Franca,SP,473.46,4,2,8,4.75,0.0,0.0,0.0,60,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
34d1ca11b242c0fee2c834ae8d788566,Congonhas,MG,14404.28,40,4,13,4.3,0.0,0.0,0.0,71,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
34f563c82a85b99ae9e6d60db5fc2e28,Campo Bom,RS,2578.5,8,4,10,4.63,0.0,0.0,0.0,72,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
3504c0cb71d7fa48d967e0e4c94d59d9,Maua,SP,3037.31,53,14,7,4.48,0.0,0.0,0.0,345,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
35281d148dcf7134bae913c57db4e6da,Sao Paulo,SP,137.02,1,1,6,5.0,0.0,0.0,0.0,90,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
353e21e8bf8de2722b4fae1636664b76,Canoas,RS,299.89,4,2,9,3.0,0.0,0.0,0.0,123,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
35857757f553273b1056c1cabdace7fb,Ribeirao Preto,SP,573.34,6,6,18,4.0,33.33,0.0,0.0,203,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
3586b8580d9c917874e053a1bb37b5ff,Araraquara,SP,2352.35,36,5,13,4.44,4.65,0.0,0.0,66,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
35b96509602ec4b7da831b5cd73ff2c2,Sao Leopoldo,RS,606.45,2,2,9,4.5,0.0,0.0,0.0,75,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
35ef5aa32949680f627efec3c23e705c,Sombrio,SC,518.41,4,3,12,4.67,0.0,0.0,0.0,463,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
35fb511489d9ee3ee27a76debce9df06,Londrina,PR,586.79,7,4,16,3.57,14.29,0.0,0.0,191,1,normal,False,normal,False,normal,False,normal,False,context,True,normal,False
3606774ec64634822d78dc2db6d37045,Sao Caetano do Sul,SP,196.27,1,1,16,3.0,0.0,0.0,0.0,743,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
